id,effect,type,model
275,45789.6277,A,ITA
276,0.861827627,T,ITA
276,50040.74905,A,ITA
277,0.70845323,T,ITA
277,50713.21629,A,ITA
278,0.79492271,T,ITA
278,45794.21142,A,ITA
279,0.726041279,T,ITA
279,48501.66785,A,ITA
28,2.070248414,T,ITA
28,38018.12616,A,ITA
280,0.817702165,T,ITA
280,43005.90984,A,ITA
281,0.747837846,T,ITA
281,40853.72162,A,ITA
282,0.990348281,T,ITA
282,44405.68056,A,ITA
283,1.147395151,T,ITA
283,45289.06138,A,ITA
284,0.911424955,T,ITA
284,44434.95812,A,ITA
285,0.98107461,T,ITA
285,43218.52552,A,ITA
286,1.089408366,T,ITA
286,40816.61291,A,ITA
287,1.122211877,T,ITA
287,40738.11002,A,ITA
288,1.11898824,T,ITA
288,40838.50282,A,ITA
289,1.020462472,T,ITA
289,43018.47545,A,ITA
29,2.261644846,T,ITA
29,37689.60649,A,ITA
290,0.831819525,T,ITA
290,40775.59541,A,ITA
291,0.840835578,T,ITA
291,39607.89703,A,ITA
292,0.852766928,T,ITA
292,43181.90346,A,ITA
293,0.753281499,T,ITA
293,42381.3036,A,ITA
294,1.016199573,T,ITA
294,44825.59497,A,ITA
295,1.173276778,T,ITA
295,44047.537,A,ITA
296,1.23870002,T,ITA
296,42238.38083,A,ITA
297,1.213559767,T,ITA
297,41908.08983,A,ITA
298,0.776325358,T,ITA
298,43494.75345,A,ITA
299,1.047823431,T,ITA
299,44637.35464,A,ITA
3,2.840565931,T,ITA
3,13458.53467,A,ITA
30,1.92631056,T,ITA
30,37492.03943,A,ITA
300,0.903227604,T,ITA
300,37701.04669,A,ITA
301,0.908976196,T,ITA
301,38224.248,A,ITA
302,0.888948391,T,ITA
302,40227.18274,A,ITA
303,1.034693127,T,ITA
303,46593.54315,A,ITA
304,0.907854212,T,ITA
304,47894.63741,A,ITA
305,0.807686021,T,ITA
305,34360.4063,A,ITA
306,0.947708766,T,ITA
306,45627.77758,A,ITA
307,0.910626557,T,ITA
307,46537.2854,A,ITA
308,0.978286177,T,ITA
308,43772.08788,A,ITA
309,0.72140457,T,ITA
309,34393.11968,A,ITA
31,2.328045335,T,ITA
31,39550.61282,A,ITA
310,0.879770919,T,ITA
310,33641.18529,A,ITA
311,0.902652381,T,ITA
311,42324.17161,A,ITA
312,0.96874146,T,ITA
312,40547.16282,A,ITA
313,0.902242616,T,ITA
313,38552.07251,A,ITA
314,0.992853313,T,ITA
314,40193.10808,A,ITA
315,0.906933147,T,ITA
315,43043.21505,A,ITA
316,0.757438009,T,ITA
316,41444.95882,A,ITA
317,0.811163001,T,ITA
317,41269.82628,A,ITA
318,0.684807581,T,ITA
318,36583.04158,A,ITA
319,0.779356565,T,ITA
319,45934.85658,A,ITA
32,1.246019262,T,ITA
32,40090.56204,A,ITA
320,0.939723448,T,ITA
320,43287.35976,A,ITA
321,1.155929846,T,ITA
321,42609.62087,A,ITA
322,0.861582506,T,ITA
322,44212.78467,A,ITA
323,0.855266718,T,ITA
323,42656.10236,A,ITA
324,1.054263693,T,ITA
324,47543.99992,A,ITA
325,0.710049635,T,ITA
325,39849.08213,A,ITA
326,0.830243067,T,ITA
326,49455.99692,A,ITA
327,0.829391979,T,ITA
327,44447.08787,A,ITA
328,1.004559854,T,ITA
328,47956.03254,A,ITA
329,1.064371961,T,ITA
329,44467.76116,A,ITA
33,1.896888223,T,ITA
33,37934.74611,A,ITA
330,0.835540219,T,ITA
330,44071.9969,A,ITA
331,0.985823947,T,ITA
331,47936.57579,A,ITA
332,0.877122441,T,ITA
332,49467.79446,A,ITA
333,0.768641908,T,ITA
333,46317.6213,A,ITA
334,0.844568367,T,ITA
334,43799.80187,A,ITA
335,0.658801702,T,ITA
335,41662.33738,A,ITA
336,0.64585781,T,ITA
336,43342.95793,A,ITA
337,0.815395053,T,ITA
337,43133.25943,A,ITA
338,0.795718575,T,ITA
338,41383.69988,A,ITA
339,0.969243046,T,ITA
339,56455.75477,A,ITA
34,1.558639221,T,ITA
34,36474.01838,A,ITA
340,0.748079197,T,ITA
340,41048.75444,A,ITA
341,0.631795498,T,ITA
341,43336.70799,A,ITA
342,0.685362659,T,ITA
342,39167.28844,A,ITA
343,0.996433007,T,ITA
343,43830.09087,A,ITA
344,0.78601013,T,ITA
344,48277.17343,A,ITA
345,0.866904025,T,ITA
345,44462.76666,A,ITA
346,1.007001533,T,ITA
346,40974.48166,A,ITA
347,1.094730082,T,ITA
347,45956.31266,A,ITA
348,0.952691493,T,ITA
348,46352.23723,A,ITA
349,0.639025988,T,ITA
349,45184.07196,A,ITA
35,0.867987799,T,ITA
35,37394.07173,A,ITA
350,0.853936036,T,ITA
350,41801.98445,A,ITA
351,0.821177468,T,ITA
351,42621.82502,A,ITA
352,0.80511805,T,ITA
352,44770.65306,A,ITA
353,0.783312636,T,ITA
353,46057.67754,A,ITA
354,0.827774428,T,ITA
354,47811.9006,A,ITA
355,0.58558369,T,ITA
355,40942.56925,A,ITA
356,0.879272945,T,ITA
356,49835.0393,A,ITA
357,0.661377191,T,ITA
357,55250.71951,A,ITA
358,0.751469823,T,ITA
358,50698.91039,A,ITA
359,0.782643367,T,ITA
359,51353.49534,A,ITA
36,1.182937444,T,ITA
36,37834.45617,A,ITA
360,0.875815282,T,ITA
360,44603.20608,A,ITA
361,0.829057472,T,ITA
361,46008.80389,A,ITA
362,0.730803959,T,ITA
362,47646.41984,A,ITA
363,0.836539254,T,ITA
363,39382.45119,A,ITA
364,1.000715466,T,ITA
364,49642.65894,A,ITA
365,0.718719788,T,ITA
365,38712.11419,A,ITA
366,0.863767544,T,ITA
366,42573.42128,A,ITA
367,0.903659578,T,ITA
367,39561.78352,A,ITA
368,1.004278573,T,ITA
368,46335.72559,A,ITA
369,0.724985652,T,ITA
369,36357.83593,A,ITA
37,1.532214288,T,ITA
37,36524.02541,A,ITA
370,0.685438469,T,ITA
370,27072.81603,A,ITA
371,0.606585563,T,ITA
371,37494.98938,A,ITA
372,0.689109689,T,ITA
372,25897.03722,A,ITA
373,1.14852531,T,ITA
373,28754.82554,A,ITA
374,1.028428759,T,ITA
374,33420.59365,A,ITA
375,0.885951931,T,ITA
375,38943.90213,A,ITA
376,0.883351769,T,ITA
376,32918.93183,A,ITA
377,0.839775198,T,ITA
377,34152.74467,A,ITA
378,0.897202238,T,ITA
378,46268.75492,A,ITA
379,0.833414761,T,ITA
379,27634.41381,A,ITA
38,1.580645855,T,ITA
38,39277.57649,A,ITA
380,0.968775675,T,ITA
380,42589.44592,A,ITA
381,0.870400961,T,ITA
381,29489.28201,A,ITA
382,0.880036064,T,ITA
382,27568.95069,A,ITA
383,0.898294547,T,ITA
383,27050.99796,A,ITA
384,0.869065482,T,ITA
384,37229.95069,A,ITA
385,0.713085436,T,ITA
385,30403.40325,A,ITA
386,1.176647246,T,ITA
386,37599.14413,A,ITA
387,0.906002147,T,ITA
387,37486.8519,A,ITA
388,0.781193197,T,ITA
388,31128.59753,A,ITA
389,0.911404806,T,ITA
389,46926.11381,A,ITA
39,1.800609196,T,ITA
39,37101.52181,A,ITA
390,1.019377549,T,ITA
390,38698.46895,A,ITA
391,1.001054329,T,ITA
391,30246.07343,A,ITA
392,0.960423224,T,ITA
392,31876.40741,A,ITA
393,0.822584552,T,ITA
393,32443.44254,A,ITA
394,0.834683241,T,ITA
394,38178.96548,A,ITA
395,0.746009258,T,ITA
395,24274.74355,A,ITA
396,0.995748173,T,ITA
396,35176.7044,A,ITA
397,0.701467243,T,ITA
397,33936.12939,A,ITA
398,0.731654415,T,ITA
398,25490.41495,A,ITA
399,0.784416788,T,ITA
399,39642.48811,A,ITA
4,1.06684163,T,ITA
4,19264.49764,A,ITA
40,1.540098234,T,ITA
40,37416.39679,A,ITA
400,0.685820807,T,ITA
400,32814.24363,A,ITA
401,0.707018237,T,ITA
401,37756.46682,A,ITA
402,0.695114802,T,ITA
402,36641.99996,A,ITA
403,0.757480431,T,ITA
403,47475.97203,A,ITA
404,0.581407332,T,ITA
404,41067.00962,A,ITA
405,0.874799179,T,ITA
405,33925.12593,A,ITA
406,0.930277573,T,ITA
406,45650.1871,A,ITA
407,0.740542355,T,ITA
407,53548.98404,A,ITA
408,0.71808933,T,ITA
408,49993.42418,A,ITA
409,0.855186585,T,ITA
409,49429.7082,A,ITA
41,1.983901076,T,ITA
41,36700.39668,A,ITA
410,0.839795624,T,ITA
410,42872.3306,A,ITA
411,0.960325782,T,ITA
411,36506.67672,A,ITA
412,0.708885152,T,ITA
412,41234.44386,A,ITA
413,0.59021417,T,ITA
413,37767.73734,A,ITA
414,0.706866681,T,ITA
414,64426.38874,A,ITA
415,0.996460836,T,ITA
415,49046.45785,A,ITA
416,1.064059272,T,ITA
416,59923.04886,A,ITA
417,0.872550223,T,ITA
417,43893.5624,A,ITA
418,1.075106635,T,ITA
418,39988.60989,A,ITA
419,0.928747845,T,ITA
419,52461.81007,A,ITA
42,1.562793899,T,ITA
42,38691.67729,A,ITA
420,1.166184415,T,ITA
420,47357.08573,A,ITA
421,0.887762707,T,ITA
421,41619.88403,A,ITA
422,1.162674477,T,ITA
422,36798.21921,A,ITA
423,0.819908122,T,ITA
423,54115.54431,A,ITA
424,0.941579298,T,ITA
424,50993.67766,A,ITA
425,1.329142426,T,ITA
425,27547.9205,A,ITA
426,0.999385116,T,ITA
426,52472.64102,A,ITA
427,1.081595045,T,ITA
427,47431.94986,A,ITA
428,1.137673122,T,ITA
428,57823.64192,A,ITA
429,0.716252015,T,ITA
429,51096.07567,A,ITA
43,1.410501489,T,ITA
43,37754.98771,A,ITA
430,0.587201924,T,ITA
430,65611.82345,A,ITA
431,0.801972731,T,ITA
431,56161.00739,A,ITA
432,0.907242967,T,ITA
432,41641.98884,A,ITA
433,0.955048404,T,ITA
433,35263.36736,A,ITA
434,1.064744432,T,ITA
434,56843.63839,A,ITA
435,0.748884911,T,ITA
435,39510.1527,A,ITA
436,0.779861007,T,ITA
436,55295.99304,A,ITA
437,0.854348837,T,ITA
437,44835.45496,A,ITA
438,0.972895375,T,ITA
438,48979.47437,A,ITA
439,0.676478567,T,ITA
439,55562.4462,A,ITA
44,2.10312535,T,ITA
44,37602.8478,A,ITA
440,0.91254841,T,ITA
440,59564.62397,A,ITA
441,1.141732855,T,ITA
441,53960.47789,A,ITA
442,0.917844595,T,ITA
442,51933.15123,A,ITA
443,0.894355853,T,ITA
443,49838.33815,A,ITA
444,1.201295708,T,ITA
444,43782.69317,A,ITA
445,0.94365462,T,ITA
445,38346.76337,A,ITA
446,0.968455189,T,ITA
446,62443.55415,A,ITA
447,1.000500487,T,ITA
447,56884.45985,A,ITA
448,1.004607199,T,ITA
448,46585.56641,A,ITA
449,0.984811341,T,ITA
449,63652.43462,A,ITA
45,1.331311465,T,ITA
45,38460.84286,A,ITA
450,1.171884992,T,ITA
450,39032.325,A,ITA
451,1.240823239,T,ITA
451,32854.01781,A,ITA
452,1.008666078,T,ITA
452,45176.84014,A,ITA
453,0.731138411,T,ITA
453,42603.28964,A,ITA
454,0.72106427,T,ITA
454,47479.64473,A,ITA
455,0.928944838,T,ITA
455,49607.25566,A,ITA
456,0.900136254,T,ITA
456,51821.2592,A,ITA
457,0.809973189,T,ITA
457,58771.93913,A,ITA
458,0.96615465,T,ITA
458,57694.94056,A,ITA
459,0.910924944,T,ITA
459,57130.69457,A,ITA
46,1.630954436,T,ITA
46,39230.87549,A,ITA
460,0.929199659,T,ITA
460,43736.15719,A,ITA
461,1.017510515,T,ITA
461,38320.19064,A,ITA
462,0.858029481,T,ITA
462,37034.72782,A,ITA
463,0.893027032,T,ITA
463,56993.00516,A,ITA
464,0.823211285,T,ITA
464,57709.20934,A,ITA
465,0.994710742,T,ITA
465,42779.00936,A,ITA
466,0.915543325,T,ITA
466,39008.30118,A,ITA
467,0.829753149,T,ITA
467,56770.54031,A,ITA
468,0.696824618,T,ITA
468,42617.53287,A,ITA
469,0.964953015,T,ITA
469,45724.281,A,ITA
47,1.81847634,T,ITA
47,37130.86251,A,ITA
470,0.879316362,T,ITA
470,34687.42919,A,ITA
471,0.826631924,T,ITA
471,36733.84649,A,ITA
472,0.841202922,T,ITA
472,53601.30402,A,ITA
473,0.892605404,T,ITA
473,43411.7927,A,ITA
474,0.827889763,T,ITA
474,52028.28017,A,ITA
475,0.835745986,T,ITA
475,56360.19186,A,ITA
476,0.638232305,T,ITA
476,52656.42415,A,ITA
477,0.966153306,T,ITA
477,38136.07139,A,ITA
478,0.931858603,T,ITA
478,38545.32499,A,ITA
479,0.844933608,T,ITA
479,34083.7062,A,ITA
48,1.399393839,T,ITA
48,38620.84669,A,ITA
480,0.849810533,T,ITA
480,62042.27486,A,ITA
481,0.706720879,T,ITA
481,35564.51431,A,ITA
482,0.704912949,T,ITA
482,40631.37212,A,ITA
483,0.869734236,T,ITA
483,44716.10442,A,ITA
484,0.830308034,T,ITA
484,61961.68517,A,ITA
485,0.957058699,T,ITA
485,54930.49346,A,ITA
486,0.934052799,T,ITA
486,53710.51231,A,ITA
487,0.976483518,T,ITA
487,35473.37678,A,ITA
488,0.830832198,T,ITA
488,26214.11631,A,ITA
489,0.962751155,T,ITA
489,52963.29981,A,ITA
49,1.892448929,T,ITA
49,40857.05863,A,ITA
490,1.028369698,T,ITA
490,44216.91996,A,ITA
491,1.005869638,T,ITA
491,18157.30783,A,ITA
492,1.016684009,T,ITA
492,28387.58472,A,ITA
493,1.068507319,T,ITA
493,46317.74102,A,ITA
494,0.817331779,T,ITA
494,49217.33831,A,ITA
495,1.017452683,T,ITA
495,49934.46082,A,ITA
496,0.620826321,T,ITA
496,42627.77969,A,ITA
497,0.857986124,T,ITA
497,46618.51404,A,ITA
498,0.979120267,T,ITA
498,38370.01938,A,ITA
499,0.889674465,T,ITA
499,58857.38388,A,ITA
5,2.65051655,T,ITA
5,22748.20032,A,ITA
50,1.734151036,T,ITA
50,41536.44339,A,ITA
500,1.041036428,T,ITA
500,53051.118,A,ITA
501,0.843798683,T,ITA
501,33953.72598,A,ITA
502,0.879223472,T,ITA
502,38096.00439,A,ITA
503,0.965534715,T,ITA
503,29606.29501,A,ITA
504,0.928101518,T,ITA
504,66697.92099,A,ITA
505,1.031848737,T,ITA
505,70074.35675,A,ITA
506,0.94309342,T,ITA
506,64970.15526,A,ITA
507,0.927309676,T,ITA
507,38275.14497,A,ITA
508,1.112358668,T,ITA
508,39965.23916,A,ITA
509,0.913357219,T,ITA
509,40211.37852,A,ITA
51,1.887659567,T,ITA
51,39620.16369,A,ITA
510,1.055995219,T,ITA
510,60856.69485,A,ITA
511,1.031758178,T,ITA
511,36005.29144,A,ITA
512,0.904729121,T,ITA
512,61574.23803,A,ITA
513,1.112856393,T,ITA
513,38685.93799,A,ITA
514,0.764149263,T,ITA
514,68777.87257,A,ITA
515,0.749986621,T,ITA
515,73003.01381,A,ITA
516,0.792187066,T,ITA
516,71906.31008,A,ITA
517,1.062005954,T,ITA
517,32167.48819,A,ITA
518,0.89810388,T,ITA
518,73624.79953,A,ITA
519,0.814394463,T,ITA
519,74500.16536,A,ITA
52,1.299726793,T,ITA
52,41084.62438,A,ITA
520,0.891678069,T,ITA
520,74583.22017,A,ITA
521,0.909065574,T,ITA
521,72399.62693,A,ITA
522,0.793708951,T,ITA
522,81709.12076,A,ITA
523,0.661589704,T,ITA
523,67646.51059,A,ITA
524,1.008548697,T,ITA
524,68055.04925,A,ITA
525,0.88156591,T,ITA
525,38001.133,A,ITA
526,0.9430603,T,ITA
526,72166.47647,A,ITA
527,0.989975177,T,ITA
527,57536.81158,A,ITA
528,0.948373116,T,ITA
528,64378.37773,A,ITA
529,0.889117268,T,ITA
529,70342.87474,A,ITA
53,1.601347371,T,ITA
53,39634.93392,A,ITA
530,1.013770879,T,ITA
530,78001.99233,A,ITA
531,0.783905722,T,ITA
531,58890.05005,A,ITA
532,1.044001053,T,ITA
532,54618.20648,A,ITA
533,0.841070581,T,ITA
533,51961.54331,A,ITA
534,1.124790609,T,ITA
534,53366.86003,A,ITA
535,0.999081738,T,ITA
535,57769.19669,A,ITA
536,0.848700828,T,ITA
536,52740.14922,A,ITA
537,0.950758429,T,ITA
537,72505.61451,A,ITA
538,0.995690553,T,ITA
538,49224.57858,A,ITA
539,0.914032532,T,ITA
539,53642.61584,A,ITA
54,1.393439348,T,ITA
54,39563.21466,A,ITA
540,0.942654141,T,ITA
540,56778.77896,A,ITA
541,0.989431082,T,ITA
541,55831.44935,A,ITA
542,0.770497776,T,ITA
542,46845.14171,A,ITA
543,1.007816108,T,ITA
543,73685.84011,A,ITA
544,0.715997768,T,ITA
544,49754.62848,A,ITA
545,0.684255072,T,ITA
545,43686.11091,A,ITA
546,0.757515926,T,ITA
546,52064.97257,A,ITA
547,0.754950214,T,ITA
547,65560.64023,A,ITA
548,0.68484487,T,ITA
548,91529.08635,A,ITA
549,0.566818636,T,ITA
549,85729.71481,A,ITA
55,1.18405344,T,ITA
55,41613.41753,A,ITA
550,0.793928377,T,ITA
550,73200.149,A,ITA
551,0.865667376,T,ITA
551,80301.94882,A,ITA
552,0.580166564,T,ITA
552,71755.32219,A,ITA
553,0.863152175,T,ITA
553,74376.94718,A,ITA
554,0.71937522,T,ITA
554,83078.70213,A,ITA
555,0.832320648,T,ITA
555,64643.66756,A,ITA
556,0.742786585,T,ITA
556,60983.04738,A,ITA
557,0.729087377,T,ITA
557,56845.2418,A,ITA
558,0.62614189,T,ITA
558,43161.87183,A,ITA
559,0.92950803,T,ITA
559,70173.97316,A,ITA
56,0.89791286,T,ITA
56,42932.73739,A,ITA
560,0.844227075,T,ITA
560,69627.59961,A,ITA
561,0.974070945,T,ITA
561,58946.71032,A,ITA
562,0.906328851,T,ITA
562,49214.71686,A,ITA
563,0.829512976,T,ITA
563,90361.67429,A,ITA
564,1.011386199,T,ITA
564,45779.79074,A,ITA
565,0.770418966,T,ITA
565,72880.08347,A,ITA
566,0.765005407,T,ITA
566,94905.2988,A,ITA
567,0.904640166,T,ITA
567,20326.63919,A,ITA
568,0.886112552,T,ITA
568,71178.08569,A,ITA
569,0.679418542,T,ITA
569,62304.67731,A,ITA
57,1.131332177,T,ITA
57,42146.63346,A,ITA
570,0.903932408,T,ITA
570,17403.31117,A,ITA
571,1.124277635,T,ITA
571,54639.41689,A,ITA
572,0.864208359,T,ITA
572,77140.83447,A,ITA
573,0.90870871,T,ITA
573,73606.33743,A,ITA
574,0.875091691,T,ITA
574,102276.4268,A,ITA
575,0.814334838,T,ITA
575,17248.79882,A,ITA
576,0.745202857,T,ITA
576,74058.19749,A,ITA
577,0.943617777,T,ITA
577,65905.32638,A,ITA
578,0.895266058,T,ITA
578,78404.43993,A,ITA
579,0.806990504,T,ITA
579,30625.81335,A,ITA
58,1.453849954,T,ITA
58,42656.79397,A,ITA
580,0.797061447,T,ITA
580,31616.2682,A,ITA
581,0.708305988,T,ITA
581,89838.72987,A,ITA
582,0.704860433,T,ITA
582,31709.20777,A,ITA
583,0.7435513,T,ITA
583,22817.61267,A,ITA
584,0.95452568,T,ITA
584,106213.3548,A,ITA
585,0.798108927,T,ITA
585,29571.96857,A,ITA
586,0.900949434,T,ITA
586,25830.30698,A,ITA
587,0.708818896,T,ITA
587,34267.25574,A,ITA
588,0.809030136,T,ITA
588,23387.13296,A,ITA
589,0.768826202,T,ITA
589,99943.26416,A,ITA
59,1.413126244,T,ITA
59,41916.21003,A,ITA
590,0.713573383,T,ITA
590,18655.08873,A,ITA
591,0.857046445,T,ITA
591,90689.83575,A,ITA
592,0.719421993,T,ITA
592,94312.6804,A,ITA
593,0.800039716,T,ITA
593,113255.524,A,ITA
594,0.766686323,T,ITA
594,16394.42947,A,ITA
595,0.882438344,T,ITA
595,104682.6272,A,ITA
596,1.012762894,T,ITA
596,112036.0535,A,ITA
597,0.788875615,T,ITA
597,88260.76868,A,ITA
598,1.027308112,T,ITA
598,87821.912,A,ITA
599,0.989631193,T,ITA
599,103849.2574,A,ITA
6,1.545109676,T,ITA
6,30446.86541,A,ITA
60,1.444328279,T,ITA
60,40905.40008,A,ITA
600,0.870965279,T,ITA
600,87111.57599,A,ITA
601,0.910458608,T,ITA
601,115808.348,A,ITA
602,0.834837667,T,ITA
602,116739.6937,A,ITA
603,0.731381393,T,ITA
603,122495.3132,A,ITA
604,0.93688916,T,ITA
604,85783.48704,A,ITA
605,0.812552465,T,ITA
605,70590.4699,A,ITA
606,0.641182231,T,ITA
606,112484.5918,A,ITA
607,0.770525643,T,ITA
607,75459.46392,A,ITA
608,0.858871195,T,ITA
608,76040.78614,A,ITA
609,0.833316444,T,ITA
609,78582.15354,A,ITA
61,1.168821429,T,ITA
61,40582.40958,A,ITA
610,0.693434501,T,ITA
610,75545.16182,A,ITA
611,0.688386405,T,ITA
611,74554.73551,A,ITA
612,0.771705222,T,ITA
612,85514.53158,A,ITA
613,0.876702107,T,ITA
613,75451.1887,A,ITA
614,0.896184943,T,ITA
614,85011.96019,A,ITA
615,0.620601799,T,ITA
615,82015.30112,A,ITA
616,0.641683916,T,ITA
616,75425.43899,A,ITA
617,0.8953535,T,ITA
617,72964.81681,A,ITA
618,0.77548615,T,ITA
618,90399.35434,A,ITA
619,0.704083763,T,ITA
619,72920.31179,A,ITA
62,1.634165085,T,ITA
62,44271.78184,A,ITA
620,0.857320883,T,ITA
621,0.776101636,T,ITA
622,0.712442475,T,ITA
623,0.868575963,T,ITA
624,0.715058856,T,ITA
625,0.742816427,T,ITA
626,0.808087834,T,ITA
627,0.715553599,T,ITA
628,0.726019583,T,ITA
629,0.776612952,T,ITA
63,1.726290281,T,ITA
63,43853.56245,A,ITA
630,0.790794984,T,ITA
631,0.852157295,T,ITA
632,0.624348726,T,ITA
633,0.743893962,T,ITA
634,0.839797726,T,ITA
635,0.742013215,T,ITA
636,0.621343872,T,ITA
637,0.720320849,T,ITA
638,0.729341212,T,ITA
639,0.74964267,T,ITA
64,1.135816592,T,ITA
64,42595.92881,A,ITA
640,0.876343977,T,ITA
641,0.88451927,T,ITA
642,0.913589346,T,ITA
643,0.836969129,T,ITA
644,0.855692482,T,ITA
645,0.583781958,T,ITA
646,0.883209322,T,ITA
647,0.856519714,T,ITA
648,0.77309314,T,ITA
649,0.924110507,T,ITA
65,1.645412563,T,ITA
65,43199.32751,A,ITA
650,0.739892073,T,ITA
651,0.618436316,T,ITA
652,0.706231318,T,ITA
653,0.726013644,T,ITA
654,0.702299433,T,ITA
655,0.582023087,T,ITA
656,0.648653638,T,ITA
657,0.743340761,T,ITA
658,0.8589475,T,ITA
659,0.749493787,T,ITA
66,1.387295805,T,ITA
66,42503.09355,A,ITA
660,0.575142179,T,ITA
661,0.798197536,T,ITA
662,0.621798846,T,ITA
663,0.77238761,T,ITA
664,0.769245533,T,ITA
665,0.855512322,T,ITA
666,0.945614588,T,ITA
667,0.926828229,T,ITA
668,0.972019633,T,ITA
669,0.943139704,T,ITA
67,1.650190073,T,ITA
67,44625.52304,A,ITA
670,0.705273569,T,ITA
671,1.11456577,T,ITA
672,0.814015425,T,ITA
673,0.919079302,T,ITA
674,0.811332542,T,ITA
675,1.181775653,T,ITA
676,0.885726369,T,ITA
677,0.856332093,T,ITA
678,0.895422113,T,ITA
679,0.944534095,T,ITA
68,1.595024077,T,ITA
68,39496.97047,A,ITA
680,0.841257076,T,ITA
681,0.825691467,T,ITA
682,0.939045337,T,ITA
683,1.057119345,T,ITA
684,1.085356507,T,ITA
685,0.920126378,T,ITA
686,1.075046998,T,ITA
687,0.845114666,T,ITA
688,0.76264696,T,ITA
689,0.956103654,T,ITA
69,1.504895747,T,ITA
69,40257.49595,A,ITA
690,0.764481795,T,ITA
691,0.96430126,T,ITA
692,0.826077769,T,ITA
693,0.968450057,T,ITA
694,1.108820409,T,ITA
695,0.91083939,T,ITA
696,0.817845207,T,ITA
697,1.116729144,T,ITA
698,0.787668196,T,ITA
699,0.730090284,T,ITA
7,1.255552593,T,ITA
7,30006.17488,A,ITA
70,0.972299598,T,ITA
70,39932.1662,A,ITA
700,0.903614893,T,ITA
701,1.030188084,T,ITA
702,1.060806291,T,ITA
703,0.943180894,T,ITA
704,1.084999391,T,ITA
705,0.972288872,T,ITA
706,0.942364397,T,ITA
707,0.980188549,T,ITA
708,0.919693253,T,ITA
709,0.985861572,T,ITA
71,1.196195169,T,ITA
71,39256.76245,A,ITA
710,0.827861987,T,ITA
711,0.869098539,T,ITA
712,0.76532111,T,ITA
713,0.907014385,T,ITA
714,0.85287769,T,ITA
715,0.925343847,T,ITA
716,1.003434211,T,ITA
717,1.04477431,T,ITA
718,1.145013768,T,ITA
719,0.848116784,T,ITA
72,1.092729763,T,ITA
72,42732.40536,A,ITA
720,1.023010038,T,ITA
721,1.380951432,T,ITA
722,1.180305732,T,ITA
723,1.086515521,T,ITA
724,1.130739381,T,ITA
725,0.914059867,T,ITA
726,1.150676411,T,ITA
727,1.004815912,T,ITA
728,1.091186136,T,ITA
729,1.131805674,T,ITA
73,1.24992236,T,ITA
73,40811.04365,A,ITA
730,0.971062725,T,ITA
731,1.106993013,T,ITA
732,1.077817036,T,ITA
733,1.033891656,T,ITA
734,1.066318693,T,ITA
735,0.892566055,T,ITA
736,1.051633157,T,ITA
737,1.113027464,T,ITA
738,1.041258016,T,ITA
739,0.988099726,T,ITA
74,2.201289681,T,ITA
74,42071.78169,A,ITA
740,0.961815019,T,ITA
741,0.789763314,T,ITA
742,0.904544881,T,ITA
743,1.139189922,T,ITA
744,0.786275998,T,ITA
745,0.933667358,T,ITA
746,1.023249136,T,ITA
747,1.10969352,T,ITA
748,1.143513836,T,ITA
749,1.194220404,T,ITA
75,0.956001882,T,ITA
75,41940.87611,A,ITA
750,1.066388397,T,ITA
751,0.969781692,T,ITA
752,0.951417168,T,ITA
753,1.233862071,T,ITA
754,1.227511936,T,ITA
755,1.073487983,T,ITA
756,1.14543765,T,ITA
757,1.23876574,T,ITA
758,1.133717042,T,ITA
759,1.097703396,T,ITA
76,2.283724559,T,ITA
76,42877.66452,A,ITA
760,0.972280021,T,ITA
761,0.988079122,T,ITA
762,0.984618961,T,ITA
763,0.894558276,T,ITA
764,1.130247219,T,ITA
765,0.873576493,T,ITA
766,1.107333385,T,ITA
767,1.201565451,T,ITA
768,1.208799538,T,ITA
769,1.070217096,T,ITA
77,1.793856247,T,ITA
77,40792.36417,A,ITA
770,1.08130562,T,ITA
771,0.937877504,T,ITA
772,1.235315264,T,ITA
773,0.979473433,T,ITA
774,1.014373266,T,ITA
775,1.092680614,T,ITA
776,0.796596509,T,ITA
777,1.167493233,T,ITA
778,1.325523771,T,ITA
779,1.250045364,T,ITA
78,1.329622067,T,ITA
78,41183.23788,A,ITA
780,1.271407457,T,ITA
781,1.059373043,T,ITA
782,1.192769218,T,ITA
783,1.065522556,T,ITA
784,1.17421535,T,ITA
785,1.168358286,T,ITA
786,1.359871719,T,ITA
787,1.180416726,T,ITA
788,1.034525881,T,ITA
789,0.876907474,T,ITA
79,2.26166311,T,ITA
79,41498.10691,A,ITA
790,1.03720808,T,ITA
791,1.169233549,T,ITA
792,1.062796978,T,ITA
793,1.160231725,T,ITA
794,1.246925382,T,ITA
795,1.179832773,T,ITA
796,0.842445553,T,ITA
797,1.206691835,T,ITA
798,0.953664135,T,ITA
799,0.98119247,T,ITA
8,0.993423725,T,ITA
8,31450.28856,A,ITA
80,1.953519444,T,ITA
80,43287.82371,A,ITA
800,0.860847719,T,ITA
801,1.069883039,T,ITA
802,0.992717442,T,ITA
803,0.975749436,T,ITA
804,1.06523999,T,ITA
805,0.971867376,T,ITA
806,1.07196302,T,ITA
807,0.887820618,T,ITA
808,0.909350442,T,ITA
809,1.048573472,T,ITA
81,1.935350023,T,ITA
81,42019.17785,A,ITA
810,0.943866635,T,ITA
