"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice","sigma_best","Rsq_best","adj.Rsq_best","wAIC_best","wAICc_best","wBIC_best"
"4663",150,150,"jord001.rwl",5499,526,36.1893130580695,7963619.36097472,7200545.75512306,-27536.8554374422,0.095819949606213,0.000365590777188673,56125.7108748844,56237.2161041684,59603.7920030875,"additive","norm",FALSE,FALSE,TRUE,47562.6738572061,47554.4859092595,48906.7070462923,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4664",150,150,"jord001.rwl",5499,526,0.62964873676188,2440.63450900348,2179.72350931866,-5258.44312044114,0.106902938036124,0.0126186111648117,11568.8862408823,11680.3914701663,15046.9673690854,"multiplicative","lnorm",FALSE,FALSE,TRUE,3005.84922320392,2997.66127525739,4349.88241229012,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4665",150,150,"jord001.rwl",5499,544,28.9719791949726,7963619.36097472,4614886.93044965,-26313.6868702003,0.420503828565106,0.356999000898275,53715.3737404007,53835.0669176312,57312.4766562609,"additive","norm",TRUE,TRUE,FALSE,45152.3367227223,45152.3367227223,46615.3916994656,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4666",150,150,"jord001.rwl",5499,544,0.477507596162814,2440.63450900348,1253.61824715375,-3737.51850883918,0.486355600345252,0.430067223147971,8563.03701767835,8682.73019490887,12160.1399335386,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,1463.05497674333,1,1,2.0028482557677e-318,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4667",150,150,"jord001.rwl",5499,528,32.2662998152035,7963619.36097472,5724045.34249778,-26905.8973197808,0.281225648409547,0.20502486722102,54867.7946395615,54980.1938347325,58359.1004108376,"additive","norm",FALSE,TRUE,FALSE,46304.7576218832,46297.4636398237,47662.0154540424,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4668",150,150,"jord001.rwl",5499,528,0.524601725708496,2440.63450900348,1513.08792444859,-4254.75053909899,0.380043214636677,0.314318566500191,9565.50107819799,9677.90027336901,13056.8068494741,"multiplicative","lnorm",FALSE,TRUE,FALSE,1002.46406051963,995.17007846014,2359.72189267884,2.07823715532331e-218,7.97192464333164e-217,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4669",150,150,"jord001.rwl",5499,18,35.2608830819776,7963619.36097472,6835827.65671349,-27393.9384382429,0.141617982118522,0.138955604029855,54823.8768764859,54824.0016940041,54942.898664143,"additive","norm",TRUE,FALSE,FALSE,46260.8398588075,46141.2714990953,44245.8137073478,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4670",150,150,"jord001.rwl",5499,18,0.631091797323524,2440.63450900348,2189.7261578564,-5271.03158456906,0.10280455767608,0.100021794946741,10578.0631691381,10578.1879866564,10697.0849567953,"multiplicative","lnorm",TRUE,FALSE,FALSE,2015.02615145978,1895.4577917475,0,0,0,1,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4671",150,150,"jord001.rwl",5499,0,38.0586061847303,7963619.36097472,7963619.36097472,-36248.4776604063,0,0.000181851245681042,72496.9553208126,72496.9553208126,72496.9553208126,"additive","norm",FALSE,FALSE,FALSE,63933.9183031343,63814.2251259037,61799.8703640173,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4672",150,150,"jord001.rwl",5499,0,0.666268078084221,2440.63450900348,2440.63450900348,-127510.729878212,0,0.000181851245681042,255021.459756425,255021.459756425,255021.459756425,"multiplicative","lnorm",FALSE,FALSE,FALSE,246458.422738746,246338.729561516,244324.37479963,0,0,0,2,2,2,2,10,10,14,0.448972191898655,0.545911112911837,0.436564951204983,1,1,1
"4673",151,151,"jord002.rwl",819,163,71.4761797355921,13896347.1868132,4179034.61252844,-4658.21997423728,0.699270998605008,0.62500560496783,9642.43994847457,9724.06437595549,10409.8576541426,"additive","norm",TRUE,TRUE,TRUE,8054.79075423085,8114.43987306979,8403.18897643598,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4674",151,151,"jord002.rwl",819,163,0.541068264941715,755.414319688395,239.473481473517,-658.572811848188,0.6829905454105,0.604704674002727,1643.14562369638,1724.77005117729,2410.56332936443,"multiplicative","lnorm",TRUE,TRUE,TRUE,55.4964294526592,115.1455482916,403.894651657786,8.89412976888577e-13,9.91886274461877e-26,1.97419822634254e-88,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4675",151,151,"jord002.rwl",819,150,84.9620906976202,13896347.1868132,5904779.5079713,-4799.77668900464,0.575084054205655,0.480446571510054,9899.55337800928,9967.36774926677,10605.7659905872,"additive","norm",FALSE,TRUE,TRUE,8311.90418376557,8357.74324638108,8599.0973128806,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4676",151,151,"jord002.rwl",819,150,0.643493535661703,755.414319688395,338.720655098611,-800.559997969914,0.551609433034931,0.451743671483668,1901.11999593983,1968.93436719731,2607.33260851779,"multiplicative","lnorm",FALSE,TRUE,TRUE,313.470801696113,359.309864311622,600.66393081115,8.52472332870384e-69,9.48100374293503e-79,3.69389618110138e-131,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4677",151,151,"jord002.rwl",819,89,83.8739932680704,13896347.1868132,5754504.63882703,-4789.22012891497,0.585898037702475,0.535978897041951,9756.44025782994,9778.41556647191,10175.4597412929,"additive","norm",TRUE,FALSE,TRUE,8168.79106358622,8168.79106358622,8168.79106358622,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4678",151,151,"jord002.rwl",819,89,0.63212726343113,755.414319688395,326.860429527456,-785.964401320595,0.567309725261384,0.515149801731249,1749.92880264119,1771.90411128317,2168.94828610411,"multiplicative","lnorm",TRUE,FALSE,TRUE,162.279608397474,162.279608397474,162.279608397474,5.77338837991398e-36,5.77338837991912e-36,5.77338837991977e-36,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4679",151,151,"jord002.rwl",819,76,95.7683755112324,13896347.1868132,7502353.86991342,-4897.83339338756,0.460120435316073,0.405623843995353,9947.66678677512,9963.44037168078,10305.481177148,"additive","norm",FALSE,FALSE,TRUE,8360.0175925314,8353.81586879509,8298.81249944132,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4680",151,151,"jord002.rwl",819,76,0.718708059339538,755.414319688395,422.530762589757,-891.094925282387,0.440663551673141,0.384202941142166,1934.18985056477,1949.96343547044,2292.00424093761,"multiplicative","lnorm",FALSE,FALSE,TRUE,346.540656321059,340.338932584744,285.335563230969,5.61891681068654e-76,1.24835987428866e-74,1.09690672479771e-62,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4681",151,151,"jord002.rwl",819,89,74.7422703282252,13896347.1868132,4569680.9045827,-4694.81416884848,0.671159561347239,0.631518522167181,9567.62833769697,9589.60364633894,9986.64782115989,"additive","norm",TRUE,TRUE,FALSE,7979.97914345325,7979.97914345325,7979.97914345325,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4682",151,151,"jord002.rwl",819,89,0.572503552165732,755.414319688395,268.107939504268,-704.824597121858,0.645084912323529,0.602300627781708,1587.64919424372,1609.62450288569,2006.66867770664,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,0,0.99999999999911,1,1,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4683",151,151,"jord002.rwl",819,76,92.3793258143071,13896347.1868132,6980762.78740704,-4868.32538523928,0.497654837378317,0.446947048419197,9888.65077047856,9904.42435538422,10246.4651608514,"additive","norm",FALSE,TRUE,FALSE,8301.00157623484,8294.79985249853,8239.79648314475,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4684",151,151,"jord002.rwl",819,76,0.715657931064115,755.414319688395,418.952012373285,-887.611771276266,0.445401018415826,0.389418617852148,1927.22354255253,1942.99712745819,2285.03793292537,"multiplicative","lnorm",FALSE,TRUE,FALSE,339.574348308817,333.372624572502,278.369255218727,1.82964640550847e-74,4.06494211202635e-73,3.57177640072447e-61,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4685",151,151,"jord002.rwl",819,15,121.05628191056,13896347.1868132,11987481.9330274,-5089.74397642919,0.137364533868093,0.122343518288682,10209.4879528584,10210.0857112644,10280.1092141162,"additive","norm",TRUE,FALSE,FALSE,8621.83875861466,8600.46120837866,8273.44053640953,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4686",151,151,"jord002.rwl",819,15,0.884886183765685,755.414319688395,640.513270623467,-1061.45003145229,0.152103350532625,0.137338981014536,2152.90006290459,2153.49782131056,2223.52132416238,"multiplicative","lnorm",TRUE,FALSE,FALSE,565.25086866087,543.873318424872,216.852646455743,1.80856209667594e-123,7.93248896891461e-119,8.14790823348831e-48,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4687",151,151,"jord002.rwl",819,0,130.338787376903,13896347.1868132,13896347.1868132,-6118.48219311422,0,0.00122100122100122,12236.9643862284,12236.9643862284,12236.9643862284,"additive","norm",FALSE,FALSE,FALSE,10649.3151919847,10627.3398833428,10230.2957085218,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4688",151,151,"jord002.rwl",819,0,0.960983552602291,755.414319688395,755.414319688395,-16191.5368478557,0,0.00122100122100122,32383.0736957114,32383.0736957114,32383.0736957114,"multiplicative","lnorm",FALSE,FALSE,FALSE,30795.4245014677,30773.4491928257,30376.4050180048,0,0,0,2,1,9,2,10,10,10,0.541068264941715,0.699270998605008,0.631518522167181,0.99999999999911,1,1
"4689",152,152,"jord003.rwl",851,190,57.0119798674316,6637038.72620447,2762810.97114377,-4647.83215921054,0.583728363639707,0.464703644619896,9675.66431842107,9785.63401539077,10577.48262285,"additive","norm",TRUE,TRUE,TRUE,7972.70954208046,8054.58832995925,8491.90275568566,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4690",152,152,"jord003.rwl",851,190,0.539714089274816,583.804138200207,247.597603437482,-682.191593659612,0.575889262791467,0.454623106464065,1744.38318731922,1854.35288428892,2646.20149174816,"multiplicative","lnorm",TRUE,TRUE,TRUE,41.4284109786099,123.307198857398,560.621624583815,1.00910151581465e-09,1.6756448598467e-27,1.83046320693157e-122,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4691",152,152,"jord003.rwl",851,179,64.7566359315475,6637038.72620447,3564408.61259534,-4756.22808158196,0.462951964025419,0.320698168782152,9870.45616316392,9966.4919306751,10720.0639341786,"additive","norm",FALSE,TRUE,TRUE,8167.50138682331,8235.44624524358,8634.48406701421,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4692",152,152,"jord003.rwl",851,179,0.60009611253761,583.804138200207,306.09804264034,-772.440394630975,0.475683670924293,0.336802262329834,1902.88078926195,1998.91655677313,2752.48856027658,"multiplicative","lnorm",FALSE,TRUE,TRUE,199.926012921336,267.870871341604,666.908693112234,3.86027193339274e-44,6.80110307437685e-59,1.52271043533516e-145,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4693",152,152,"jord003.rwl",851,101,70.8419942039852,6637038.72620447,4265799.92137785,-4832.66131255692,0.357273612923855,0.271576761313703,9867.32262511383,9894.83130335148,10346.7102500997,"additive","norm",TRUE,FALSE,TRUE,8164.36784877322,8163.78561791996,8261.13038293539,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4694",152,152,"jord003.rwl",851,101,0.680110549913639,583.804138200207,393.167806088258,-878.956259306835,0.326541590985731,0.236747136450495,1959.91251861367,1987.42119685132,2439.30014359958,"multiplicative","lnorm",TRUE,FALSE,TRUE,256.957742273058,256.375511419799,353.720276435232,1.59343819770476e-56,2.13189125257381e-56,1.55102180524498e-77,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4695",152,152,"jord003.rwl",851,90,77.4006769657363,6637038.72620447,5092235.07554113,-4908.01188513612,0.232754955092264,0.14302458847362,9996.02377027224,10017.5764018512,10423.2008618438,"additive","norm",FALSE,FALSE,TRUE,8293.06899393163,8286.53071641967,8337.6209946795,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4696",152,152,"jord003.rwl",851,90,0.727483965139085,583.804138200207,449.847981604312,-936.259705394422,0.229453934685808,0.139337509176001,2052.51941078884,2074.07204236779,2479.69650236045,"multiplicative","lnorm",FALSE,FALSE,TRUE,349.56463444823,343.026356936269,394.116635196098,1.23880826691936e-76,3.2566644815495e-75,2.62216522816946e-86,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4697",152,152,"jord003.rwl",851,102,61.0559158723088,6637038.72620447,3168651.13355548,-4706.15006511035,0.522580586874541,0.458202268148678,9616.30013022071,9644.39103931162,10100.4341673352,"additive","norm",TRUE,TRUE,FALSE,7913.34535388009,7913.3453538801,8014.85430017084,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4698",152,152,"jord003.rwl",851,102,0.584119902113114,583.804138200207,290.016651037939,-749.477388170307,0.503229538707925,0.436241799601784,1702.95477634061,1731.04568543152,2187.0888134551,"multiplicative","lnorm",TRUE,TRUE,FALSE,0,0,101.508946290748,0.999999998990899,1,9.07010638593892e-23,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4699",152,152,"jord003.rwl",851,91,69.2283676923356,6637038.72620447,4073681.85934343,-4813.05321139027,0.38621996534996,0.313535487562455,9808.10642278054,9830.16702884115,10240.0299264807,"additive","norm",FALSE,TRUE,FALSE,8105.15164643993,8099.12134340963,8154.45005931637,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4700",152,152,"jord003.rwl",851,91,0.644480262074897,583.804138200207,353.051586973509,-833.162960765347,0.395256792694341,0.323642465513408,1848.32592153069,1870.3865275913,2280.24942523087,"multiplicative","lnorm",FALSE,TRUE,FALSE,145.371145190081,139.340842159778,194.669558066521,2.71054678374706e-32,5.52739591360674e-31,5.34616758778663e-43,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4701",152,152,"jord003.rwl",851,13,81.9753846567953,6637038.72620447,5711969.13618512,-4956.87927359607,0.13937986927317,0.127055953320041,9939.75854719214,9940.19343369154,10001.4619048636,"additive","norm",TRUE,FALSE,FALSE,8236.80377085153,8209.14774826002,7915.88203769924,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4702",152,152,"jord003.rwl",851,13,0.783087764510487,583.804138200207,521.242479887127,-998.938254746448,0.107162067240478,0.0943767985136114,2023.8765094929,2024.3113959923,2085.57986716435,"multiplicative","lnorm",TRUE,FALSE,FALSE,320.921733152283,293.265710560776,0,2.05461797912884e-70,2.08046342885551e-64,1,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4703",152,152,"jord003.rwl",851,0,88.3644773331354,6637038.72620447,6637038.72620447,-6222.53601132347,0,0.00117508813160982,12445.0720226469,12445.0720226469,12445.0720226469,"additive","norm",FALSE,FALSE,FALSE,10742.1172463063,10714.0263372154,10359.4921554826,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4704",152,152,"jord003.rwl",851,0,0.828751107319077,583.804138200207,583.804138200207,-19068.0856275748,0,0.00117508813160982,38136.1712551496,38136.1712551496,38136.1712551496,"multiplicative","lnorm",FALSE,FALSE,FALSE,36433.216478809,36405.1255697181,36050.5913879852,0,0,0,2,1,1,2,10,10,14,0.539714089274816,0.583728363639707,0.464703644619896,0.999999998990899,1,1
"4705",12,12,"keny001.rwl",938,130,91.8487010797786,21427881.9829424,7904704.30496985,-5570.35816842389,0.631101930127189,0.572206074912347,11400.7163368478,11442.9220369717,12030.4038302186,"additive","norm",TRUE,TRUE,TRUE,9534.08737300673,9562.69957719568,9795.64987025306,0,0,0,2,2,2,2,10,10,10,0.576113235639897,0.63701426155887,0.579062330545373,0.999949261431811,0.999999999617492,0.999999996706527
"4706",12,12,"keny001.rwl",938,130,0.576113235639897,856.772926169117,310.996353281865,-813.203261164324,0.63701426155887,0.579062330545373,1886.40652232865,1928.61222245256,2516.09401569946,"multiplicative","lnorm",TRUE,TRUE,TRUE,19.7775584875963,48.3897626765527,281.340055733932,5.07382758911749e-05,3.10668016282107e-11,8.08691962578888e-62,2,2,2,2,10,10,10,0.576113235639897,0.63701426155887,0.579062330545373,0.999949261431811,0.999999999617492,0.999999996706527
"4707",12,12,"keny001.rwl",938,111,108.532426857338,21427881.9829424,11037192.5557322,-5726.91629993065,0.484914441636447,0.416402456848067,11675.8325998613,11705.9342947766,12213.488844201,"additive","norm",FALSE,TRUE,TRUE,9809.20363602025,9825.71183500054,9978.73488423546,0,0,0,2,2,2,2,10,10,10,0.576113235639897,0.63701426155887,0.579062330545373,0.999949261431811,0.999999999617492,0.999999996706527
"4708",12,12,"keny001.rwl",938,111,0.724599585532623,856.772926169117,491.966752114744,-1028.30070812593,0.425790968542305,0.349414918408875,2278.60141625186,2308.70311116711,2816.25766059155,"multiplicative","lnorm",FALSE,TRUE,TRUE,411.972452410809,428.480651391104,581.503700626027,3.47773571081202e-90,9.04917004259469e-94,5.34657673737959e-127,2,2,2,2,10,10,10,0.576113235639897,0.63701426155887,0.579062330545373,0.999949261431811,0.999999999617492,0.999999996706527
"4709",12,12,"keny001.rwl",938,75,100.022065517816,21427881.9829424,9374135.53425191,-5650.32093032828,0.562526266398418,0.525014034316706,11450.6418606566,11463.8669186612,11813.923106832,"additive","norm",TRUE,FALSE,TRUE,9584.01289681551,9583.64445888519,9579.16914686651,0,0,0,2,2,2,2,10,10,10,0.576113235639897,0.63701426155887,0.579062330545373,0.999949261431811,0.999999999617492,0.999999996706527
"4710",12,12,"keny001.rwl",938,75,0.618811980455296,856.772926169117,358.803786324241,-880.267680043181,0.581214840753013,0.545305105197651,1910.53536008636,1923.760418091,2273.81660626183,"multiplicative","lnorm",TRUE,FALSE,TRUE,43.9063962453115,43.5379583149927,39.0626462963055,2.92297539224397e-10,3.51441039695368e-10,3.2934731791678e-09,2,2,2,2,10,10,10,0.576113235639897,0.63701426155887,0.579062330545373,0.999949261431811,0.999999999617492,0.999999996706527
