"","X","id","effect","type","model"
"999",934,-445,1.00476741138984,"T","RCS"
"1000",933,-446,0.996129818917184,"T","RCS"
"1001",932,-447,1.06353323431883,"T","RCS"
"1002",931,-448,1.04864831242824,"T","RCS"
"1003",930,-449,1.02936987664372,"T","RCS"
"1004",1334,-45,1.0534760900901,"T","RCS"
"1005",929,-450,1.02273739901381,"T","RCS"
"1006",928,-451,1.06068742901287,"T","RCS"
"1007",927,-452,1.04863971687613,"T","RCS"
"1008",926,-453,1.05715226214986,"T","RCS"
"1009",925,-454,1.05547054949918,"T","RCS"
"1010",924,-455,1.029452179154,"T","RCS"
"1011",923,-456,1.04108221574027,"T","RCS"
"1012",922,-457,1.04350469205495,"T","RCS"
"1013",921,-458,1.0676073797379,"T","RCS"
"1014",920,-459,1.03141023846107,"T","RCS"
"1015",1333,-46,1.01709408631395,"T","RCS"
"1016",919,-460,1.06370703074057,"T","RCS"
"1017",918,-461,1.04866092555234,"T","RCS"
"1018",917,-462,1.08329065753145,"T","RCS"
"1019",916,-463,1.08127394102113,"T","RCS"
"1020",915,-464,1.06274234218305,"T","RCS"
"1021",914,-465,1.05230555731819,"T","RCS"
"1022",913,-466,1.0743192662053,"T","RCS"
"1023",912,-467,1.06893746666334,"T","RCS"
"1024",911,-468,1.07767304031604,"T","RCS"
"1025",910,-469,1.07622438573783,"T","RCS"
"1026",1332,-47,0.949459735003515,"T","RCS"
"1027",909,-470,1.05304409535637,"T","RCS"
"1028",908,-471,1.06156281087838,"T","RCS"
"1029",907,-472,1.07147049792415,"T","RCS"
"1030",906,-473,1.0165786410172,"T","RCS"
"1031",905,-474,1.06177339041331,"T","RCS"
"1032",904,-475,1.02833240769027,"T","RCS"
"1033",903,-476,1.0266025310676,"T","RCS"
"1034",902,-477,1.02689012412799,"T","RCS"
"1035",901,-478,1.05047754079336,"T","RCS"
"1036",900,-479,1.04027146898289,"T","RCS"
"1037",1331,-48,0.962051462975286,"T","RCS"
"1038",899,-480,1.02159894730418,"T","RCS"
"1039",898,-481,1.07022334812388,"T","RCS"
"1040",897,-482,1.06128659889618,"T","RCS"
"1041",896,-483,1.04779841194074,"T","RCS"
"1042",895,-484,1.06032827324344,"T","RCS"
"1043",894,-485,1.03641936672113,"T","RCS"
"1044",893,-486,1.04048666554358,"T","RCS"
"1045",892,-487,1.04030063999394,"T","RCS"
"1046",891,-488,1.03186275769067,"T","RCS"
"1047",890,-489,1.03669177372736,"T","RCS"
"1048",1330,-49,0.895030359082801,"T","RCS"
"1049",889,-490,1.04021087673595,"T","RCS"
"1050",888,-491,0.994384302733128,"T","RCS"
"1051",887,-492,0.966956137681324,"T","RCS"
"1052",886,-493,1.07075051669043,"T","RCS"
"1053",885,-494,1.06638051580257,"T","RCS"
"1054",884,-495,1.06338475867314,"T","RCS"
"1055",883,-496,1.0699133171331,"T","RCS"
"1056",882,-497,1.0725444864838,"T","RCS"
"1057",881,-498,1.10123658680218,"T","RCS"
"1058",880,-499,1.05082381142715,"T","RCS"
"1059",1374,-5,0.953784657654583,"T","RCS"
"1060",1329,-50,1.02747349425142,"T","RCS"
"1061",879,-500,1.06754568474894,"T","RCS"
"1062",878,-501,1.07040579911828,"T","RCS"
"1063",877,-502,1.06843572069006,"T","RCS"
"1064",876,-503,1.0771143179728,"T","RCS"
"1065",875,-504,1.05320015671082,"T","RCS"
"1066",874,-505,1.07270003496863,"T","RCS"
"1067",873,-506,1.08339741507703,"T","RCS"
"1068",872,-507,1.07286175498466,"T","RCS"
"1069",871,-508,1.07674032255468,"T","RCS"
"1070",870,-509,1.07611261256353,"T","RCS"
"1071",1328,-51,1.00931168103869,"T","RCS"
"1072",869,-510,1.09345857136133,"T","RCS"
"1073",868,-511,1.09945683605523,"T","RCS"
"1074",867,-512,1.07263592708226,"T","RCS"
"1075",866,-513,1.05972007222081,"T","RCS"
"1076",865,-514,1.06770770533321,"T","RCS"
"1077",864,-515,1.06028866970669,"T","RCS"
"1078",863,-516,1.02592261882113,"T","RCS"
"1079",862,-517,1.00158222380349,"T","RCS"
"1080",861,-518,0.95404391623036,"T","RCS"
"1081",860,-519,1.07844310980143,"T","RCS"
"1082",1327,-52,1.02998467179542,"T","RCS"
"1083",859,-520,1.08273408794777,"T","RCS"
"1084",858,-521,1.08982620788969,"T","RCS"
"1085",857,-522,1.06448151930991,"T","RCS"
"1086",856,-523,1.11617809934729,"T","RCS"
"1087",855,-524,1.10028810289684,"T","RCS"
"1088",854,-525,1.08415485992056,"T","RCS"
"1089",853,-526,1.06214105041321,"T","RCS"
"1090",852,-527,1.03585314183291,"T","RCS"
"1091",851,-528,1.03814654410773,"T","RCS"
"1092",850,-529,1.04791458262962,"T","RCS"
"1093",1326,-53,1.03101150914327,"T","RCS"
"1094",849,-530,1.03519603501883,"T","RCS"
"1095",848,-531,1.02326747110536,"T","RCS"
"1096",847,-532,1.02666829712461,"T","RCS"
"1097",846,-533,1.03893257024589,"T","RCS"
"1098",845,-534,1.03569792444563,"T","RCS"
"1099",844,-535,1.02485011274501,"T","RCS"
"1100",843,-536,1.00659310753011,"T","RCS"
"1101",842,-537,1.00912726591283,"T","RCS"
"1102",841,-538,1.02149337109204,"T","RCS"
"1103",840,-539,0.999043122455135,"T","RCS"
"1104",1325,-54,1.05051976822663,"T","RCS"
"1105",839,-540,1.00362201670322,"T","RCS"
"1106",838,-541,0.948299844861414,"T","RCS"
"1107",837,-542,0.933678742444922,"T","RCS"
"1108",836,-543,0.903935875286792,"T","RCS"
"1109",835,-544,0.863167134935807,"T","RCS"
"1110",834,-545,0.828577138719001,"T","RCS"
"1111",833,-546,0.853674306076741,"T","RCS"
"1112",832,-547,0.910705507233891,"T","RCS"
"1113",831,-548,1.00318324183109,"T","RCS"
"1114",830,-549,1.01056352765321,"T","RCS"
"1115",1324,-55,1.00867150391521,"T","RCS"
"1116",829,-550,0.983211713361494,"T","RCS"
"1117",828,-551,1.00239833588656,"T","RCS"
"1118",827,-552,0.997827557994165,"T","RCS"
"1119",826,-553,1.00608969111552,"T","RCS"
"1120",825,-554,1.02236362581008,"T","RCS"
"1121",824,-555,1.00974384161995,"T","RCS"
"1122",823,-556,0.978814861024862,"T","RCS"
"1123",822,-557,1.01399358359388,"T","RCS"
"1124",821,-558,0.996660568330279,"T","RCS"
"1125",820,-559,0.959421612888089,"T","RCS"
"1126",1323,-56,1.02779341424252,"T","RCS"
"1127",819,-560,0.951871384105021,"T","RCS"
"1128",818,-561,1.02777899546278,"T","RCS"
"1129",817,-562,1.02806513759874,"T","RCS"
"1130",816,-563,1.02734672835915,"T","RCS"
"1131",815,-564,0.983491770575635,"T","RCS"
"1132",814,-565,0.986309323033721,"T","RCS"
"1133",813,-566,1.01069345644684,"T","RCS"
"1134",812,-567,0.990768112331216,"T","RCS"
"1135",811,-568,0.962976235805771,"T","RCS"
"1136",810,-569,0.926925630535242,"T","RCS"
"1137",1322,-57,0.971576740424249,"T","RCS"
"1138",809,-570,0.888094940603484,"T","RCS"
"1139",808,-571,1.02478819561692,"T","RCS"
"1140",807,-572,1.00651472339645,"T","RCS"
"1141",806,-573,1.00900509834535,"T","RCS"
"1142",805,-574,1.0300655090442,"T","RCS"
"1143",804,-575,1.00031465601691,"T","RCS"
"1144",803,-576,1.02877097159815,"T","RCS"
"1145",802,-577,1.01253095888516,"T","RCS"
"1146",801,-578,1.00623010028063,"T","RCS"
"1147",800,-579,0.996244454369113,"T","RCS"
"1148",1321,-58,1.01918129867586,"T","RCS"
"1149",799,-580,0.990614769741276,"T","RCS"
"1150",798,-581,1.01872655884616,"T","RCS"
"1151",797,-582,0.961513414406237,"T","RCS"
"1152",796,-583,0.919879400484005,"T","RCS"
"1153",795,-584,0.874392833005818,"T","RCS"
"1154",794,-585,0.804165397475742,"T","RCS"
"1155",793,-586,1.04108682697928,"T","RCS"
"1156",792,-587,1.03908143688407,"T","RCS"
"1157",791,-588,1.05682111684828,"T","RCS"
"1158",790,-589,1.03570494437792,"T","RCS"
"1159",1320,-59,1.00726896252248,"T","RCS"
"1160",789,-590,1.04468085875896,"T","RCS"
"1161",788,-591,1.07918608873824,"T","RCS"
"1162",787,-592,1.04570546191098,"T","RCS"
"1163",786,-593,1.0996061125091,"T","RCS"
"1164",785,-594,1.0924721294231,"T","RCS"
"1165",784,-595,1.06452265553681,"T","RCS"
"1166",783,-596,1.0757015406535,"T","RCS"
"1167",782,-597,1.08049248678784,"T","RCS"
"1168",781,-598,1.071262730807,"T","RCS"
"1169",780,-599,1.07249471388765,"T","RCS"
"1170",1373,-6,0.942727315301162,"T","RCS"
"1171",1319,-60,1.0230875167114,"T","RCS"
"1172",779,-600,1.06323473626917,"T","RCS"
"1173",778,-601,1.07324753989914,"T","RCS"
