"","X","X.1","file","n","k","sigma","tss","rss","llh","Rsq","adj.Rsq","AIC","AICc","BIC","form","error","I","T","A","dAIC","dAICc","dBIC","wAIC","wAICc","wBIC","sigma_choice","Rsq_choice","adj.Rsq_choice","llh_choice","AIC_choice","AICc_choice","BIC_choice"
"320",2491,2491,"cana288.rwl",5335,186.966920193738,0.645655200091995,4558.33699706424,2223.58797992272,-5235.52971891286,0.512193156987997,0.494571681982287,10844.9932782132,10858.6491438826,12075.6178040861,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"321",2492,2492,"cana289.rwl",3033,236.322672449737,NA,2856.20555748372,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"322",2492,2492,"cana289.rwl",3033,203.757766394297,0.713623713090736,2856.20555748372,1544.07269338056,-3279.80798464325,0.459397209933002,0.42065488772441,6967.1315020751,6996.6346221662,8193.20463954936,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"323",2493,2493,"cana290.rwl",6070,241.58019056526,NA,3736.29498946778,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"324",2493,2493,"cana290.rwl",6070,184.35262374693,0.616515933195429,3736.29498946778,2306.77771611897,-5676.57324602967,0.382602893341792,0.363369430620889,11721.8517395532,11733.4650921711,12959.0631923429,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"325",2494,2494,"cana291.rwl",5652,207.530889146102,NA,3953.71365763616,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"326",2494,2494,"cana291.rwl",5652,162.440354882064,0.676086240122236,3953.71365763616,2583.0303056709,-5806.95202174026,0.346682504262276,0.327469340514914,11938.7847532447,11948.4591709301,13017.3504945617,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"327",2495,2495,"cana292.rwl",2237,115.328569485368,NA,2022.36588860869,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"328",2495,2495,"cana292.rwl",2237,78.9719168785788,0.775055224847445,2022.36588860869,1343.18890509559,-2603.63093453015,0.335832891238264,0.311835806583577,5365.20570281745,5371.06147782731,5816.36365296463,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"329",2496,2496,"cana293.rwl",5813,331.612248671111,NA,4083.88494767129,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"330",2496,2496,"cana293.rwl",5813,281.409191723302,0.657797532412835,4083.88494767129,2514.83841428459,-5812.96757852423,0.384204392016824,0.352988281735681,12188.7535404951,12217.4928000545,14065.1484013974,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"331",2497,2497,"cana294.rwl",7316,255.617951397735,NA,4015.53925955008,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"332",2497,2497,"cana294.rwl",7316,208.93489208096,0.530554354955631,4015.53925955008,2059.08416085885,-5743.3330589507,0.48722101123485,0.472218384683497,11904.5359020633,11916.8810532419,13345.7309724095,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"333",2498,2498,"cana295.rwl",1027,100.779540593733,NA,1017.19969302745,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"334",2498,2498,"cana295.rwl",1027,84.2859888332835,0.591200905349252,1017.19969302745,358.605991758406,-916.959312422186,0.647457628805313,0.616311555189369,2002.49060251094,2017.75726270118,2418.39115064596,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"335",2499,2499,"cana296.rwl",2370,213.018488569031,NA,1648.70571963085,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"336",2499,2499,"cana296.rwl",2370,198.660973388036,0.574774485227883,1648.70571963085,782.63636431061,-2049.93161381143,0.525302572198365,0.482089994846742,4497.18517439894,4533.73692307462,5643.58717368807,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"337",2500,2500,"cana297.rwl",2218,219.792897557716,NA,1874.72481065497,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"338",2500,2500,"cana297.rwl",2218,201.527810109174,0.576880252490822,1874.72481065497,737.79726060766,-1926.53824529288,0.6064503673209,0.567313876172622,4256.13211080411,4296.63377216389,5405.71952504489,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"339",2501,2501,"cana298.rwl",2865,153.64127380115,NA,2079.11844994274,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"340",2501,2501,"cana298.rwl",2865,114.891397871889,0.73031458797251,2079.11844994274,1527.54131416923,-3164.346997767,0.265293752642475,0.234867055503312,6558.47679127779,6568.16351277909,7243.26670479954,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"341",2502,2502,"cana299.rwl",1103,123.01142115013,NA,931.976499711173,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"342",2502,2502,"cana299.rwl",1103,103.203375529243,0.765153755939404,931.976499711173,645.17721779145,-1269.33984177875,0.307732310856126,0.236965824084093,2745.08643461598,2766.6206285303,3261.70075859016,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"343",2503,2503,"cana3.rwl",1584,167.199793536142,NA,772.649182180321,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"344",2503,2503,"cana3.rwl",1584,144.508667328992,0.410440851771846,772.649182180321,266.674859707464,-836.509493815679,0.654856478389145,0.620447735731623,1962.03632228934,1991.27148432746,2737.71673469357,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"345",2504,2504,"cana300.rwl",2471,149.038485045445,NA,2049.54728197158,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"346",2504,2504,"cana300.rwl",2471,123.652044149052,0.639629710471381,2049.54728197158,1010.54163129872,-2401.49160648156,0.506943977244269,0.481181146079739,5050.28730126122,5063.4255743191,5768.99974779911,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"347",2505,2505,"cana301.rwl",2991,230.413458686856,NA,2789.23821610826,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"348",2505,2505,"cana301.rwl",2991,193.776165139521,0.561958567785619,2789.23821610826,944.234321403917,-2519.75063338394,0.661472327479659,0.638142029171467,5427.05359704692,5454.04927448216,6590.36226848849,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"349",2506,2506,"cana302.rwl",3924,154.887354945328,NA,3274.27285205764,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"350",2506,2506,"cana302.rwl",3924,114.853796833749,0.521301598033689,3274.27285205764,1066.09626202925,-3011.21713300798,0.67440213134367,0.66467014637636,6252.14185968345,6259.13016723997,6972.83413866526,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"351",2507,2507,"cana303.rwl",1737,96.2805282731336,NA,1767.29230894973,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"352",2507,2507,"cana303.rwl",1737,64.5661081543827,0.452713941082106,1767.29230894973,355.793048013361,-1087.63271315369,0.798679003913731,0.791027166508759,2304.39764261614,2309.46317162212,2656.92308992698,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"353",2508,2508,"cana304.rwl",523,76.7392097362029,NA,483.596938547873,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"354",2508,2508,"cana304.rwl",523,69.5140228912692,0.745981418172822,483.596938547873,290.486880207268,-588.337303496788,0.399320266419527,0.308567768890841,1315.70265277611,1337.36835580073,1611.80329617635,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"355",2509,2509,"cana305.rwl",1976,119.480294062176,NA,1911.20743841303,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"356",2509,2509,"cana305.rwl",1976,95.6962007874612,0.511614360002445,1911.20743841303,516.954775387405,-1479.03867926748,0.729514041753282,0.715891778891798,3149.46976010989,3159.31751229324,3684.29954631139,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"357",2510,2510,"cana306.rwl",910,101.800006444014,NA,785.292130768172,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"358",2510,2510,"cana306.rwl",910,87.2753216633479,0.712524298675279,785.292130768172,461.491006468252,-982.29751496083,0.412332062952391,0.350706051681496,2139.14567324836,2157.89710495344,2559.24059897937,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"359",2511,2511,"cana307.rwl",2043,141.361867080367,NA,1550.98041623161,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"360",2511,2511,"cana307.rwl",2043,117.52443218974,0.627651222767217,1550.98041623161,804.437849294896,-1946.82199651642,0.481335907999776,0.449947798055455,4128.69285741231,4143.1690262208,4789.43573433984,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"361",2512,2512,"cana308.rwl",24903,1283.9552951065,NA,39133.9118508665,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"362",2512,2512,"cana308.rwl",24903,1216.94954635894,0.945886179602658,39133.9118508665,22279.835953936,-33949.8968289192,0.430677003647346,0.401450179170988,70333.6927505563,70458.8504445059,80218.6618375873,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"363",2513,2513,"cana309.rwl",2956,495.565326027014,NA,1892.83911150331,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"364",2513,2513,"cana309.rwl",2956,478.245824923097,0.69787585439238,1892.83911150331,1439.17574256521,-3130.5675691745,0.239673496907933,0.0932252927926862,7217.6267881952,7402.70556362448,10083.0807817357,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"365",2514,2514,"cana310.rwl",14666,529.964292487141,NA,10490.1945802757,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"366",2514,2514,"cana310.rwl",14666,456.954348878948,0.672167337193109,10490.1945802757,6625.77794656072,-14983.6140085463,0.368383694329284,0.348115746117668,30881.1367148505,30910.5938599705,34350.9223088536,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"367",2516,2516,"cana312.rwl",8220,509.773241129557,NA,5193.81444314553,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"368",2516,2516,"cana312.rwl",8220,459.819008271906,0.616532601706375,5193.81444314553,3124.14421805839,-7687.62043944276,0.398487517746915,0.36292322345214,16294.8788954293,16349.4963452871,19520.1990850409,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"369",2517,2517,"cana313.rwl",7679,352.728133897304,NA,4726.71501243382,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"370",2517,2517,"cana313.rwl",7679,319.637233771394,0.624038560034745,4726.71501243382,2989.9984272218,-7274.54939647096,0.367425702764713,0.340037227616989,15188.3732604847,15216.2293479604,17408.6516725106,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"371",2520,2520,"cana316.rwl",11956,613.967037501414,NA,2511.94950984172,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"372",2520,2520,"cana316.rwl",11956,588.953244940132,0.373805660475527,2511.94950984172,1670.48018141138,-5199.39505740642,0.334986561287754,0.30058916523186,11576.6966046931,11637.8356947317,15928.4653723772,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"373",2521,2521,"cana317.rwl",6933,458.079215658825,NA,3698.0934668141,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"374",2521,2521,"cana317.rwl",6933,422.520761867677,0.647080621980169,3698.0934668141,2902.52081286443,-6819.17422121633,0.215130488477095,0.16431413804223,14483.389966168,14538.3701906759,17375.1422986881,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"375",2523,2523,"cana318x.rwl",1042,117.135855965796,NA,244.536543702671,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"376",2523,2523,"cana318x.rwl",1042,109.000000011747,0.446509763054239,244.536543702671,207.545178211365,-637.875589884832,0.15127131892517,0.0530261982743608,1493.75117979316,1519.48079353291,2033.18097708344,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"377",2524,2524,"cana319.rwl",39527,1147.89672215981,NA,28463.4872628365,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"378",2524,2524,"cana319.rwl",39527,1011.09184253298,0.766995044038151,28463.4872628365,23252.4105207109,-45600.3608832014,0.183079349835304,0.161655348060387,93222.9054514688,93276.044241347,101902.865289229,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"379",2525,2525,"cana319x.rwl",7012,683.177644414666,NA,5178.60140958868,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"380",2525,2525,"cana319x.rwl",7012,649.982239151341,0.781547467010643,5178.60140958868,4282.43408321036,-8220.78349372542,0.173051999082026,0.0886959684214199,17741.5314657535,17874.5689479173,22197.4055683447,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"381",2527,2527,"cana321.rwl",7662,794.371068314221,NA,5032.70814451228,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"382",2527,2527,"cana321.rwl",7662,760.270189360163,0.731934479116386,5032.70814451228,4104.21283405214,-8480.37054007676,0.184492182697418,0.094776880612791,18481.2814588739,18649.0234359983,23760.6191886421,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"383",2528,2528,"cana321x.rwl",7662,794.109541005875,NA,5540.1496217798,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"384",2528,2528,"cana321x.rwl",7662,756.785016656107,0.767236305557646,5540.1496217798,4509.65951356218,-8841.28019321656,0.186004021293305,0.0969110725858731,19196.1304197453,19362.255126996,24451.2670115381,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"385",2529,2529,"cana4.rwl",2808,221.418017875652,NA,1976.96291760592,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"386",2529,2529,"cana4.rwl",2808,207.462456189517,0.62931074535185,1976.96291760592,1111.66186390235,-2683.41004250641,0.437692101352836,0.39304922735712,5781.74499739186,5815.01871047006,7014.11923987415,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"387",2530,2530,"cana5.rwl",2854,300.810256989499,NA,1245.72789357724,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"388",2530,2530,"cana5.rwl",2854,283.26752694982,0.554908768628366,1245.72789357724,878.506434501352,-2368.28282267485,0.294784648372426,0.217351700620076,5303.10069924934,5365.77162721223,6990.3771511632,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"389",2531,2531,"cana6.rwl",3347,305.768071466605,NA,1805.18271738229,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"390",2531,2531,"cana6.rwl",3347,291.010999017865,0.551536355006462,1805.18271738229,1017.8276060907,-2757.06321372573,0.436163665710992,0.382656032490724,6096.1484254872,6151.78097442343,7875.91922654985,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"391",2556,2556,"cana9.rwl",3150,419.956733482822,NA,3157.76289497094,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"392",2556,2556,"cana9.rwl",3150,406.994636001254,0.902780521156259,3157.76289497094,2566.474895875,-4146.98757713146,0.187249017346307,0.0669530297069998,9107.96442626543,9229.08135079809,11572.3811432576,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"393",51,51,"chin004.rwl",12081,491.871253090681,NA,6250.92630008242,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"394",51,51,"chin004.rwl",12081,459.89300076594,0.554505023713322,6250.92630008242,3714.3079215856,-10017.7794392268,0.405798797925897,0.382335045918753,20955.3448799856,20991.8267239425,24358.2722057823,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"395",52,52,"chin004e.rwl",7368,470.011241958056,NA,2684.3048060238,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"396",52,52,"chin004e.rwl",7368,438.063650157242,0.456908232740916,2684.3048060238,1537.97273588973,-4683.08577150508,0.427049889253115,0.390914540511173,10242.2988433246,10297.8161162589,13267.0852325314,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"397",53,53,"chin004l.rwl",7371,470.161574095409,NA,1937.19010158495,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"398",53,53,"chin004l.rwl",7371,437.908685249964,0.403297852524661,1937.19010158495,1198.7242933619,-3765.03897152312,0.381204615705431,0.342209445222719,8405.89531354617,8461.34811027828,11429.7899506128,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"399",54,54,"chin004n.rwl",7422,504.7057243246,NA,811.757375105267,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"400",54,54,"chin004n.rwl",7422,472.851106697609,0.298269186768391,811.757375105267,660.205612201819,-1552.03131992867,0.186695886666623,0.131472081298466,4049.76485325256,4114.26002272937,7318.20808948229,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"401",55,55,"chin004x.rwl",7456,505.221232331287,NA,1806.43788481134,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"402",55,55,"chin004x.rwl",7456,473.821548161364,0.411278789971231,1806.43788481134,1261.01506216289,-3954.56919832242,0.30193278564096,0.254660831294532,8856.78149296757,8921.23498963788,12134.0982267835,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"403",56,56,"chin005.rwl",82250,1404.84291938851,NA,38911.4181214406,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"404",56,56,"chin005.rwl",82250,1163.84443928744,0.512049665538941,38911.4181214406,21565.2650383751,-61654.5011795792,0.445785682468037,0.437837777762739,125636.691237733,125670.130101208,136480.833528173,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"405",58,58,"chin007.rwl",4405,184.970540175163,NA,3776.61816937803,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"406",58,58,"chin007.rwl",4405,147.012745094313,0.58084352501813,3776.61816937803,1485.81799924637,-3856.80280393054,0.606574471495734,0.59308332228177,8007.6310980497,8017.85417773601,8947.11538965847,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"407",59,59,"chin008.rwl",7057,366.281128006152,NA,4679.63186343181,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"408",59,59,"chin008.rwl",7057,323.955156427855,0.699508333473982,4679.63186343181,3452.58482707841,-7490.93570692549,0.262210163569052,0.226821563378321,15629.7817267067,15661.0562951265,17852.6892209548,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"409",60,60,"chin009.rwl",12409,464.917703659016,NA,7248.9104129996,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"410",60,60,"chin009.rwl",12409,409.89524187152,0.609402619245106,7248.9104129996,4607.97822146941,-11461.2269553477,0.364321262240206,0.342659145234952,23742.2443944383,23770.3194959558,26786.1991328608,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"411",61,61,"chin010.rwl",8763,367.626703320899,NA,5130.24241918869,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"412",61,61,"chin010.rwl",8763,328.524616475415,0.58496372354027,5130.24241918869,2998.20357195265,-7734.89005443215,0.415582476036914,0.392888577875635,16126.8293418151,16152.5024939437,18452.2230291171,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"413",62,62,"chin011.rwl",9642,424.556933471122,NA,6680.30239496489,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"414",62,62,"chin011.rwl",9642,380.64916036681,0.669816718048815,6680.30239496489,4325.47741533267,-9816.8626604309,0.352502752181864,0.325959995004153,20395.0236415954,20426.399220116,23125.7564999441,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"415",63,63,"chin012.rwl",8460,333.446689863375,NA,6025.74023164305,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"416",63,63,"chin012.rwl",8460,293.175883188998,0.707520923273127,6025.74023164305,4234.45576325705,-9076.66086481173,0.297272102600673,0.27213134517435,18739.6734960015,18760.7969669783,20804.5418642849,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"417",64,64,"chin013.rwl",5934,272.944707564406,NA,4107.70194906933,NA,NA,NA,NA,NA,NA,NA,"multiplicative","lnorm",TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
"418",64,64,"chin013.rwl",5934,229.254914581241,0.638884445578916,4107.70194906933,2421.69239538429,-5760.86128295502,0.410450800615422,0.386862103814417,11980.2323950725,11998.7420128705,13513.5932998671,"multiplicative","lnorm",FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2
